94.4659693629700	0	0	20.5501856568485	0	0	0	0
100	72.2093382541690	0	30.1628002671264	23.5520468762244	4.03086265707092	1.13713318770168	0
97.6860594335032	82.3094771044916	0	38.9570650081589	27.8103423324311	5.15009878429569	1.83946231248305	0
93.8006127746128	93.2945048230009	0	39.8503177933355	31.6414016813470	3.75626227143578	1.45978652331432	0
83.7382999931641	99.8211541922833	0	54.6917305086337	36.4676863591372	4.82775025335191	4.01349246806662	0
72.9662172068887	95.0917188024033	0	62.1417891180298	40.8332493027824	4.99759481357396	3.44457431210731	0
56.1949026883205	89.0129832869037	27.1804166829149	68.6330479418716	45.8509645417357	4.91916632440446	3.23296671378521	0
42.1710995856379	81.4789570185889	86.9090102406004	76.4693115038499	49.6008668562831	5.11103080737804	2.36511561159788	0
31.5593015339223	73.4257163089389	99.1425510584927	81.7768480859854	54.4921315338858	4.98628354299310	2.31498084863713	0
23.8756207560428	63.6362602732413	84.9202029282044	86.0250187137559	60.8241990250204	4.54992778199407	3.51380774261155	0
19.0799327933291	61.7350979471323	63.9864493084573	96.6200070384433	74.8923868520109	5.42744936183874	3.35056299409970	0
14.6777498814987	53.4439295497751	62.8142827169557	95.7405815271537	82.7401732194632	5.21637938497270	3.65461594533244	0
10.5882935931110	44.6011147230353	54.1550509131615	92.8842819247950	90.0828871279273	5.49472145977212	4.27816368229917	0
8.35330977699690	40.4638671048891	37.5551573883867	86.8014641713117	97.4185294726040	5.94826063174333	3.20251216606577	0
6.39642040871392	34.2879754121565	27.3224798943187	81.0580083061633	100	8.07040991865557	2.87668763972449	0
4.68676480593190	29.9621597231337	21.4873513581216	75.4028276208984	98.4612807791157	22.0528133701659	2.83852501554935	0
3.50151219900260	25.5750058031699	17.3048524273695	65.4007944541254	94.2277276111218	55.9497306148909	2.56179897193349	0
2.67792611041096	22.6602321271059	12.4052804315765	57.9908808199697	89.5376850257999	89.0219875602901	3.76790890869357	0
2.55158561574533	24.2639345429781	8.47216571618080	56.3976821389627	85.3815595824359	95.1277675734320	8.36000192307825	0
2.01311381769946	24.9025335235514	5.31306720415302	51.8469070172354	80.4577002122914	84.6134732693953	22.9565887755443	0
1.49913022982089	21.7668991784288	4.13190795013206	44.2569672985829	75.6230248993065	71.1503332199766	52.4013111946468	0
1.19930425323963	20.5277450415997	0	38.9222992141557	69.4309333041181	60.3915096958849	82.1988009551944	0
0.784160427906314	20.4382505739623	0	33.1357686753164	59.8235067313296	52.5351911216681	98.8303741598112	2.45350220873925
0.784160427906314	19.0541350955508	0	27.6196406542347	52.5446184651374	45.7247691337906	96.1179322428595	15.9666782246223
0.473332238136385	17.9737307222934	0	27.8106248455732	46.5743060064584	40.0096685260542	81.2464768993787	45.9500763431730
0.426174145601258	13.3668982089324	0	22.1593943952478	38.1667756860137	30.1331889259229	66.6938220043002	95.4414004577295
0.426174145601258	12.8483060369111	0	18.5245823591656	30.1973854542860	21.0173850373738	50.0152355334560	98.2936742398029
0.871096294419564	11.8370340281179	0	17.8934586993143	25.8893281582886	15.9226302225629	36.2854526477904	83.8919331506701
0.874228533127771	12.7860992693856	0	19.0796969883291	24.9345249460596	13.3507601952120	33.3739605487885	58.7643036494877
0.0332367856711082	12.3842739930997	0	17.2893311681511	20.5557115866339	11.3629083814833	24.4591037891671	38.5781395301277
0.111141626459800	3.33182053393968	0	5.81414982643598	4.96790301674738	3.38136348563979	4.61528916438661	30.3724260294463
0	0.709301372607718	0	2.99366344691674	1.57493720355285	0.655064117897004	1.30205396023097	27.4850599413676
